Id;Platform;OsVersion;DeviceId;Model;AppVersion;TimezoneOffset;Culture;PushToken;LastModified
FA5DC484-D945-463C-9B67-12674A11056F;1;10;fbebd70c101e3edc;SM-M515F;1.0;0;0;NULL;2020-12-31 03:32:55.857
A19BBF2C-1D7A-451A-A9F8-1267FF695EDE;1;7.0;a4b13ba9064bb181;SM-G610F;1.0;0;0;NULL;2018-06-10 08:59:57.430
88B0CD3E-F286-4926-8F98-126DDF8937DE;1;7.0;57802e57a7ada694;SM-A710F;1.0;0;0;NULL;2018-09-06 16:36:34.583
58C725A5-64B3-4CFA-BF22-127305E7CC04;1;10;8ea13fd6faec31d2;SM-P610;1.0;0;0;NULL;2020-09-07 00:52:12.577
0E6EEBE4-C248-47B0-B20E-12773DE75F32;1;7.1.2;ace1738a93115e55;Redmi Note 5;1.0;0;0;NULL;2018-08-23 04:53:56.547
11A71D9F-044C-4F05-B239-127EE09F4B40;1;9;7f67b22dc1ec1833;Redmi Note 5 Pro;1.0;0;0;NULL;2021-03-07 12:24:03.577
83537210-344F-4407-BA82-127F9A753E10;1;10;4ab971f6dc8ed7df;RMX2030;1.0;0;0;NULL;2021-02-22 02:47:33.713
62432BBB-FE6E-47A1-B8E2-12827E895D56;1;8.1.0;488ac4b72216b4e1;CPH1803;1.0;0;0;NULL;2021-05-10 15:34:53.383
BD14FDD6-F08B-43C8-9CC4-1282B3BDC832;1;8.1.0;a541020b8ba00aca;Redmi Note 5;1.0;0;0;NULL;2021-02-18 14:32:32.250
C58B4E9A-4F94-49EB-9FD8-128A67C243AA;1;7.0;9398cbc5e1f4092a;Redmi Note 4;1.0;0;1;NULL;2020-02-25 12:04:10.690
C4AADBEB-3412-4F68-895D-128DC3B9E908;1;9;f6bd148facaf68fa;SM-G390F;1.0;0;1;NULL;2021-08-23 07:36:39.423
2ED0DEB0-ECFF-4059-BB92-128E433FC5DD;1;11;1dcbd18f574ac04d;Pixel 3a XL;1.0;0;0;NULL;2021-09-11 04:36:08.920
B4EA5C56-39F8-4F35-897D-128F23E8E943;1;6.0.1;b92139b24060e43d;CPH1613;1.0;0;0;NULL;2018-07-08 04:59:55.120
E9251C93-5B85-4A9B-AC5F-128FCD802041;1;10;9398946a48857724;LM-K300;1.0;0;0;NULL;2020-12-20 18:25:26.003
2274923B-B60E-4A1B-A9D9-1291A5BBD505;1;9;be08bc31bf672512;Nokia 1;1.0;0;0;NULL;2019-12-15 06:02:38.483
00546C8E-091F-44DE-8E4E-12920529DC9F;1;8.0.0;d3d322db07673986;ANE-LX1;1.0;0;1;NULL;2018-11-09 10:21:17.360
C5971B80-38E7-420A-BDFE-129298886CE0;1;9;826ed854b95f114f;vivo 1804;1.0;0;0;NULL;2020-10-12 00:18:41.387
A932E0E0-570C-4085-95C3-1294516DDEC6;1;10;250008b0767aa4b3;SM-G965F;1.0;0;0;NULL;2020-08-22 09:56:51.437
C9AE0594-755D-46A1-A888-12977B5E71B0;1;9;0bf1c712fb2063b5;vivo 1819;1.0;0;0;NULL;2021-01-15 13:54:33.323
05B48429-736C-4A11-A75A-1297EE041231;1;5.1.1;aabb48c7bf5d61c2;Micromax Q415;1.0;0;1;NULL;2019-08-22 10:23:09.660
3E43C113-2B27-4BC3-AB61-129CA174B2AC;1;9;cabb2598a85bc0e2;SM-J600G;1.0;0;0;NULL;2020-02-20 11:08:50.650
4B84337F-81C8-4CCB-B4E1-129F92945F09;1;11;c640b708afe6c0c7;SM-A025U1;1.0;0;0;cUKKFGizWvE:APA91bF2whD28O4FT1y5BgUXZHtJOesZv-8Y2MiIuciOm7slOQNWMUeATq8tUuV3DYowDm1gFBQXA1qzL1uNNoNouNodkf5-zOqNYhCa3hjzeGH5dbXRI6khyKAvV9sLdJM7YO1EIOPo;2022-10-19 21:24:54.177
12A1EAB5-4255-45FF-9777-129FDF838A0D;1;9;ec5dd1f1fb1fe588;Redmi Note 5 Pro;1.0;0;0;d9RC_kY2bFg:APA91bGuCt3bPBUF2PiVTb9ctpUJFfMakWRR38qbUVow0aCRWDiHPZd0s_oziwhpVyB53O3tATZULxU8pAXJWejtXECLqIiLYOe6_cLKlyc_REU8MKo-ybxjbh86pQfUgMY7BJCmiYZV;2020-04-30 05:20:59.440
F6A74F0B-1E8F-4AB6-B593-12A20731DE58;1;10;d9338ab4a2365993;Redmi Note 9 Pro;1.0;0;1;NULL;2021-07-07 08:26:45.900
965FD540-8416-41C5-B55C-12A2651FA749;1;8.1.0;3f0c00cdc02864a5;SM-G615F;1.0;0;0;NULL;2021-07-17 06:02:18.387
4C031818-B76C-487E-B9D8-12A4F30C1105;1;6.0.1;1494f32840deeebd;vivo 1603;1.0;0;0;NULL;2018-07-05 08:46:22.197
F30CB358-2284-4B39-83FD-12ABC9A6598E;1;6.0.1;db310709af8417e1;Coolpad 3600I;1.0;0;0;NULL;2018-10-25 14:08:45.480
4E79A9D0-20AD-4BC0-B893-12B3D61CF3B6;1;10;11c513c6e685c0e9;Redmi 7A;1.0;0;1;NULL;2020-10-14 07:27:16.523
03F5294B-B21D-4E7C-AE8C-12B51BDB9C91;1;10;35f6cf678f915d38;M2010J19SG;1.0;0;1;NULL;2021-05-17 19:05:53.027
74214E3C-C088-4A04-8CE5-12BE65701EF8;1;10;8817d7a6654ccac0;Redmi 8A;1.0;0;1;NULL;2021-03-21 20:00:03.380
1489ADC2-47D3-43E7-8A67-12C1A23A185E;1;8.1.0;2130463f2f06fa62;Moto G (5S) Plus;1.0;0;0;NULL;2018-11-26 17:56:01.577
035F376E-6DA6-459F-B613-12C33569FB5A;1;9;5aa4a4f9a4282701;vivo 1907;1.0;-12;0;NULL;2022-08-14 16:41:15.880
AD066CFC-47D7-4E3F-9076-12C3A1468BC3;1;10;ccee49f792de5c88;Redmi Note 7;1.0;0;0;NULL;2020-12-31 16:00:21.060
F92E3E69-ABC6-4AD4-9EF5-12C54BA4F90C;1;8.1.0;e95acdd2685c9962;Moto G (4);1.0;0;0;NULL;2019-11-28 07:58:21.023
1CD90B67-8B18-474C-AB32-12C72E2E21AE;1;10;4e6c853b585967ac;ONEPLUS A6010;1.0;0;0;NULL;2020-12-13 05:04:31.957
977D60A8-B0A1-4329-B0BA-12C9FD7E4B13;1;7.1.1;5f6bc7aaf742ddd8;MI MAX 2;1.0;0;0;NULL;2018-08-13 04:34:20.980
A2742A55-4A42-4F8F-BAB0-12CC33BD29C7;1;12;f8cddbf457944d16;SM-A515F;1.0;0;0;NULL;2022-05-16 12:35:52.320
733BDBF7-EC89-4A3B-A85D-12CE3355967C;1;6.0.1;318c4519def571bb;vivo 1606;1.0;0;0;NULL;2018-07-05 13:44:46.257
F038E471-5004-4763-AD20-12D3356E0BB5;1;9;8b28d1395499e51d;Redmi 6 Pro;1.0;0;0;NULL;2021-05-01 03:04:53.787
EAC53984-BF18-4766-B158-12D525D8A4D6;1;7.1.2;98dea3d0491e0068;Redmi 4;1.0;0;0;NULL;2018-09-15 11:13:40.447
4D14C233-FD1E-4519-B846-12DB1D5F5D34;1;10;c9f19a6c18611336;ONEPLUS A6010;1.0;0;0;NULL;2021-06-17 09:36:47.813
E4D54B2A-5CD8-4DD5-8CD9-12DB3331E9A6;1;7.0;7fbe91501d0d39c1;Moto G (4);1.0;0;0;NULL;2018-11-21 00:18:40.777
FA4168B0-E514-47A1-A0B3-12DC20A3B59C;1;11;8f2dc5eae2faa065;Pixel 2 XL;1.0;0;0;NULL;2020-11-06 09:28:13.417
A57C664A-E0E6-4F15-B1BC-12DFF90902EB;1;9;f99620c6a3f51ac1;ASUS_X00TD;1.0;0;0;clOkHINa1As:APA91bHKXQpm5_TfBkRrwZYGqBpTZlYc3lpsnAMzSWTqn_8TNotwF9QAT-yTyBOmAYKm4EbaeZM8YUSXiZ4vu4e9_NGKr5pBKqbRc6ptqgICAWgCK8GsqvKzmdzDWRfBiLKX6hw_vwm3;2021-01-17 07:49:08.520
3BE3C70C-F3F8-4B43-8874-12F2D9F44AD3;1;11;ba3015e4a3522a7b;AC2001;1.0;0;0;cWuakBjo8WI:APA91bHg9TffQLL46187qjvSpz_VBLbez8RijkT5aG6WaVmJG_eAm5YbMeCHQm0_VHEYaLLctfEGs2vOXctFz69ctKZxbKHaMZIinBZVrUWDDOL5zDGyt4ORdZy1sRtX3tJ5Ely47qru;2021-04-15 16:43:57.247
01D641C0-E7D2-4C05-838B-12F7F6ACE250;1;6.0;f9146e65cda6a171;Lenovo A7020a48;1.0;0;0;NULL;2018-11-18 07:47:57.303
9783807A-9A19-44AB-9B27-12F8F4424925;1;8.1.0;7e2d02419f25c73f;Redmi 5 Plus;1.0;0;1;NULL;2019-02-15 12:00:29.643
136F1DAA-D137-4340-A5B9-12FAF2745115;1;7.0;f5487285fa7816d0;Moto G (5) Plus;1.0;0;0;NULL;2018-07-02 15:13:43.313
DAAF0F15-C946-4284-A855-12FBD5340486;1;11;0f29860cd4258fb7;GM1911;1.0;0;0;enpyjuzuAkQ:APA91bEDxZR6ueTfMTYyshOHHaHqQD78gH68XqwQIEZ7C42Bg19gQvDsq0gvm0LdhwB1qeWeaKmz4MPXrEIDlne6RT8etDAB38FzSjluXeGiiTkZyPMvzXamuKfgm9qaSMBK1uowf1-U;2022-10-14 00:18:06.680
9BE938CC-1AED-4A76-AAE9-12FE1CAF87DC;1;7.0;d4cb06b9e9e49dc3;Redmi Note 4;1.0;0;0;NULL;2021-03-30 08:43:40.973
89CCEA5A-D9CC-435B-BBB1-1302305D6719;1;9;0e151d243f085ebf;BND-AL10;1.0;0;0;NULL;2020-09-15 02:58:07.243
86E7FAA5-C472-484E-979B-1304D1FD5BA4;1;7.1.2;1ceba9a01b973d61;Redmi 5A;1.0;0;0;NULL;2018-09-13 21:57:24.767
038D40D6-4C2C-450A-B86C-1305C43D76FD;1;10;a3ee5a992ddf954c;Nokia 5.1 Plus;1.0;0;0;NULL;2021-05-30 17:23:51.317
A3533E66-55B3-491C-9DB2-130E552D0F46;1;6.0.1;355cec4e9ec62c84;Le X526;1.0;0;0;NULL;2018-08-28 00:48:03.693
18F8F127-CE4A-47F4-96D9-130E8E2789BF;1;6.0;3d02362028b66d;A1601;1.0;0;0;NULL;2019-11-07 07:24:27.857
99F98EC3-8C47-4A8B-BFCD-131154094BFA;1;6.0.1;73634f48fa03b7d1;SM-G610Y;1.0;0;0;NULL;2020-08-24 09:31:37.550
A65EC280-985F-46C2-B4A7-131634FC697B;1;10;09b71bed794c773a;SM-M013F;1.0;0;0;fE7j4ahlMzU:APA91bHUBMl5cAuiSJUDvMKGyDx7-GGI8qREqYBm1YQOjFYbIuW4sTuLTkq5VX_g__9_MAPIuyUHWRTq1fa09kKi1u5hjaInxU8ONke11bJ53rgYpDqABW4KZKpR0Cl_VhT24DJvtSF9;2021-06-11 11:08:36.413
747F675B-DD04-453F-BFBF-1319278C9B7F;1;9;36cd32ad3f1eeab4;SM-G955F;1.0;0;0;NULL;2021-08-11 18:30:14.823
C61EC92D-3322-495C-9346-131A67480A72;1;9;1cc22b50f0131308;Redmi Note 7 Pro;1.0;0;0;NULL;2021-01-06 07:06:30.763
BDB0222C-6F96-4704-955B-13208E995B7A;1;10;6572b2e70fff2e57;ASUS_I001DE;1.0;0;0;NULL;2021-09-08 07:02:47.350
5D52B57B-90E2-4D36-A572-1322EE4B77DF;1;5.1;ee5eb37f23a80d8c;Aqua Ace;1.0;0;0;NULL;2018-11-04 04:32:14.983
DF91E93B-5D36-4AF4-BEC1-1327FB46CF65;1;7.1.2;f07c4f8c4a3061a2;Redmi 4A;1.0;0;1;NULL;2021-07-27 07:42:24.723
FB2A0C04-9F5A-49FA-806C-132DB15B03E9;1;9;f18d9d7b7b414467;Mi A1;1.0;0;1;dZMmgS70VI8:APA91bGRY1bpcvkhiCB3kjzxLk1SLBFbPi9-uqp0Kh1YdDo0k7y7thu0zvBQQsbdWdl4QYn05XjsHlOV2jxDilUUFIElrGreltttJRecZTPXtDribIgSRxTJl9QRodBJjGJHxxhPDKFA;2021-06-30 19:13:53.547
F3A62D5F-5122-4999-86CB-1334CDC3F5BD;1;9;4d83a4234519c4bc;ONEPLUS A5010;1.0;0;0;NULL;2021-06-09 14:48:24.327
DFFA88C1-697E-45C7-9BD3-13368F1B92CA;1;5.1.1;eff3ad9b293a522a;PSP5506DUO;1.0;0;1;NULL;2020-01-12 06:14:52.817
99F1F523-C313-4DF9-953D-1336FC5FECFE;1;12;4e3b56eca70b155e;SM-S908E;1.0;0;0;NULL;2022-08-22 13:09:56.697
EC215A4E-CCB1-41B4-B09F-13388BA56CE1;1;10;52e18dd19bc250cb;BKL-L09;1.0;0;0;NULL;2020-12-04 08:00:11.973
76FC9199-4390-4A96-974E-133C1320A4FE;1;10;dcd60b297083bc52;Mi 9T;1.0;0;1;NULL;2021-06-01 08:21:10.373
70BF7BD9-3DBA-45E7-9533-133CA7CEC060;1;7.0;17c6276f9f8090e2;SM-T585;1.0;0;1;NULL;2018-09-20 10:27:22.673
7755F637-214E-405D-B3DD-13402E3B3379;1;9;90918c4359c55eab;FIG-LX1;1.0;0;1;NULL;2019-12-21 21:59:33.567
8D438732-2174-46EF-90A4-1341BB2989F8;1;8.1.0;e2fd5f323bb1b166;RMX1805;1.0;0;0;NULL;2018-11-18 15:41:41.843
AB60B050-ABAF-4D62-9B3A-1346D2E81609;1;10;49933a6d86a5836c;ONEPLUS A6010;1.0;0;0;c9mrIA9fjnw:APA91bHO_vMDkcdGBgFc2weqUhB8IoQTPOEJmLMLzvrLR0yUyoBzfi6hImhOEeOmYiHURlwPCFk1sEINAxmvDB5d8sfXx98J3wZOE6B4rZNWWe9yMvRP1_t8oNCnhu3FUUj4TEsldwdc;2020-12-02 08:25:41.470
B7BE400D-024A-4BB3-8FF5-134AD77C8741;1;10;447a24ed4300c160;Nokia 6.1;1.0;0;0;NULL;2020-12-28 09:24:09.787
7D586287-E49F-4BA5-A65B-134B30DB7F66;1;8.0.0;e8a07270285b5e91;ONEPLUS A3003;1.0;0;0;NULL;2018-09-16 11:09:29.230
6CB33E8D-1EEB-4CC3-82A1-134DFFDD3B7A;1;8.0.0;c606592c10480894;ONEPLUS A3003;1.0;0;0;NULL;2018-09-14 02:33:00.013
68FA83CD-6889-433D-96F7-134E61C66218;1;11;3aa9e4d1466dd226;SM-M315F;1.0;0;0;NULL;2021-04-18 07:06:25.183
4AD9116A-2698-420E-B6E6-13512502522F;1;10;45a31e660ec7a5de;ONEPLUS A6000;1.0;0;0;NULL;2021-03-27 17:49:14.570
873D8189-4FBB-457A-9A32-135875AC1004;1;7.0;b31545ee8600934;SM-G920F;1.0;0;0;NULL;2020-08-05 17:22:00.403
C7E23EB5-CD56-4895-A26E-135989D704C6;1;8.0.0;d0e64f9f90cdd391;SM-G955F;1.0;0;0;NULL;2019-04-23 03:55:49.423
4186AC4D-DD8F-444C-9991-135C38544714;1;10;9e489f071fc49d2f;SM-T505;1.0;0;0;NULL;2021-05-24 21:46:01.950
101BAACA-318E-495A-9C35-1361EFDB3308;1;9;83b8f3f2dc9cb193;Redmi Y3;1.0;0;0;NULL;2020-08-24 20:47:21.170
15E21EBF-2D2E-46B9-98AC-136454646C2B;1;9;3051fed2396b8d83;JSN-L42;1.0;0;0;NULL;2020-06-01 05:22:57.897
01DAD983-1982-48A5-B57C-13690D13FDA1;1;6.0;1f032e1895113e0c;ZTE BLADE V0720;1.0;0;1;cf8zArR_aJU:APA91bGSx8vqlC9EWjon_j7MP5Fm7eW_MEt8oV0bKOL1FiewtRT0aMX2qfNcTaTnbIthQLNAkQZFMYIDedbmjZMD5WgE6fzOD-JnbULp8hweCyhVBPcnRMJIDRFQ1-B-TeK2bbycrdMy;2018-11-11 13:56:42.300
78F9C054-BFC9-40DE-B014-13715502366D;1;8.1.0;56f415fab6c4395d;SM-G610F;1.0;0;0;NULL;2018-11-15 04:42:04.820
617C7712-A393-4DA1-831F-1373FA7B6AD8;1;7.1.2;53eda68f5dcc1774;Redmi 5A;1.0;0;0;NULL;2018-07-18 08:20:19.040
9D240433-D665-4193-A6A9-137503BD765F;1;10;7150acd7a8987f47;Pixel 2;1.0;0;0;NULL;2020-09-17 21:10:43.833
8A4F9F52-CED8-4D1B-8FE2-137679927D63;1;6.0;f74f0f19225ed87b;Letv X500;1.0;0;1;NULL;2020-12-26 10:57:52.243
EBDAD754-8C2B-48CE-A582-1376886AD164;1;7.0;e0464e1db2259044;Redmi Note 4;1.0;0;0;NULL;2018-09-01 18:28:54.563
CAF9010E-E1EB-4B56-8A73-137A5A319446;1;10;48fcdcb60e330d12;Pixel 3a XL;1.0;0;0;NULL;2020-01-25 20:21:55.880
3C2B2A03-59A5-4D5B-A9AD-137E7982B571;1;7.0;5f6fc6be26c935f9;Moto G (4);1.0;0;0;ev8062XWsFE:APA91bGAbYPjMKasRg2nqwz6tdLRIKYVbhacUDoWy7RY90cVxs0qZPrmVOot6iHYbg7gXeuNDgw5Y6RmBO2p6YDXAdHmzHjRuT7X1tFfMCEXAc7oOflWTqZZSfVtgAtwVwHDXE9gpGfe;2018-09-18 04:13:34.880
1A01E12D-D233-448B-9810-1381EF88DE3A;1;10;e4ca50ebeca19473;SM-N975F;1.0;0;0;NULL;2020-06-16 01:10:00.663
9D2B5EC6-EB39-4A68-8FE4-1385290338DE;1;6.0.1;7436716e1f9df2d5;Redmi Note 4;1.0;0;0;NULL;2018-09-25 02:35:49.793
40DA70AC-E0CC-41F7-A270-13865B536E28;1;6.0.1;5e664febbb70e173;CPH1701;1.0;0;0;NULL;2018-09-17 16:23:57.920
31E0936E-CB85-44E5-BDEB-13869005C9F5;1;10.0;751c96989bad7f74;MI 8;1.0;0;1;NULL;2021-03-14 18:08:28.337
3AD9DDAE-D965-4098-BAAA-138690185ACB;1;7.0;1c745ca7a3cc0852;JMM-L22;1.0;0;1;NULL;2020-10-21 19:41:55.927
EFEB144F-DB99-4987-9B20-138795A6B1F3;1;9;b105522e60c7f278;Redmi Note 8;1.0;0;0;NULL;2020-04-24 06:23:26.097
D593003A-B246-43AD-9A10-138A348AA01E;1;8.1.0;3b2cfe9bd7fb391f;Redmi Note 5 Pro;1.0;0;0;NULL;2020-04-27 07:54:16.880
E64C6FBC-0311-4A5D-B033-138B8D073A06;1;8.1.0;8561e2344135ec6c;RMX1811;1.0;0;0;NULL;2018-11-16 05:33:02.827
A597F93F-9F1A-4682-B3D6-138E376FD957;1;8.0.0;68e98528a381fa3c;SM-A605G;1.0;0;0;NULL;2018-08-28 04:37:21.393
9E9EDB03-5525-436D-979C-13987B0E482B;1;10;a4dc0d805ef091e0;SM-N980F;1.0;0;0;NULL;2020-10-18 04:56:59.317
D0B82EAC-0F97-465E-BC20-139AC2797391;1;7.1.1;4b773c540e449d2f;Moto E (4);1.0;0;0;NULL;2018-07-01 02:45:11.333
421EE029-AAB6-42AC-8117-139B3D9DBAD2;1;9;0233ccc45a45994d;POCO F1;1.0;0;0;NULL;2019-12-18 13:29:47.193
19230E2A-4F80-47D0-B936-139EFCE07DD6;1;7.0;7f61d811d28fc1a3;Redmi Note 4;1.0;0;1;NULL;2018-04-27 15:35:15.660
512E5012-7AB6-44DC-B7CC-13A56AB2DF0E;1;8.1.0;1e2cbad8e7d301ec;Mi A1;1.0;0;0;NULL;2018-11-17 19:00:26.783
3F36377B-91BB-40DE-AF42-13AAE273952E;1;8.0.0;5ffb9ff81b25deeb;SM-A520F;1.0;0;0;NULL;2020-04-19 16:07:06.760
F97E4D0E-714E-40A6-A714-13B2BC091EBB;1;9.0;b9442cdaefd7b1bf;A70;1.0;-7;0;NULL;2021-04-09 03:29:59.397
120AEBB0-C145-4072-892B-13B356CD3F97;1;9;1600105cb0840966;RMX1801;1.0;0;0;NULL;2020-01-18 00:21:05.213
BB1D2656-795F-47F2-8718-13B3D59F2AEF;1;8.1.0;fd4850023f88444e;Redmi Y2;1.0;0;0;NULL;2018-08-20 17:47:45.873
612927E9-976A-48D0-8778-13B569DC5B55;1;5.0.2;aaf962c8074db1bb;LG-D724;1.0;0;1;NULL;2018-12-04 19:26:52.397
90C72C46-3778-4F3E-83D5-13B9498FB37F;1;6.0.1;221f7bdacc6d268;Redmi 3S;1.0;0;0;NULL;2018-08-10 11:57:07.377
065636CE-8C04-4F68-8104-13BA0BF9A069;1;9;265b16d55ec04054;ASUS_X00TD;1.0;0;0;f8SVaMyfLvo:APA91bGfTQ3XdFRcD3eY6ZroXATkT0Mkr8gasgBKDe9qNn8sIpn9mBmDFQLBAH79AH3KAKnyKsepLpyFD_aMkiipZZxrnHqy4h8XQ-eYGqV30ZD7Uw6mTsUN7OOLSDIm3cKp8SNP5ic6;2022-05-20 07:01:18.263
8E7328F0-298B-4742-AD6F-13BB9AD68F87;1;8.0.0;66f253ef9f322fb7;Mi A1;1.0;0;0;NULL;2018-07-10 10:33:22.647
5CC1D381-1458-4B3A-9DB6-13BCD67B9E91;1;5.1;c0fb077449b21f77;M3s;1.0;0;1;NULL;2019-04-19 12:52:38.947
56EAA7CE-6FF4-48A2-AB41-13BEE06D13FA;1;10;d29e3765167421cb;RMX1971;1.0;0;0;NULL;2021-01-03 09:58:48.127
7FFD0573-1BD2-4663-904A-13C6D2D7B94C;1;5.1.1;b255eca31379fbb2;D2303;1.0;0;0;NULL;2021-05-31 16:50:17.333
64095EEB-EE0F-4470-968C-13C6E72D1EEF;1;9;aedc3ec4bf97b896;SM-A750FN;1.0;0;1;NULL;2020-04-24 13:53:16.057
FBEBBD9C-E270-4928-8C1C-13CBFAD397B4;1;9;cd0a199a2da42a40;Redmi 6A;1.0;0;0;NULL;2021-05-14 14:22:46.857
40B6C446-9C56-4DF0-8CCF-13CD9400E5F1;1;9;a63b85ffffaf1962;Redmi 6A;1.0;0;0;NULL;2020-12-12 17:10:52.027
2CC30DB1-7C2B-4FFC-BFE5-13D14C7B9720;1;9;1991f05e6fb9197f;Redmi Note 6 Pro;1.0;0;1;NULL;2020-02-11 13:26:41.780
6807896B-00BC-45B5-877D-13D50DA1F868;1;9;171ca33e27caf332;Redmi Note 5;1.0;0;1;NULL;2021-04-29 03:15:25.263
A8B14924-09FD-4E68-A587-13D5BE3567F7;1;7.0;3db142f9fce1efa1;Redmi Note 4;1.0;0;0;NULL;2018-09-12 07:40:15.137
32D61685-A3B5-4E36-834A-13D62EE2C412;1;11;ec30eba7890315f7;RMX2161;1.0;0;0;NULL;2022-04-28 13:46:32.650
9BB18BE9-A892-42A6-AA56-13D876098D3B;1;9;a2f13f0c80788da7;moto g(7) power;1.0;0;0;NULL;2019-08-31 15:23:42.087
69282950-45C5-4E34-BCF1-13DCFF49851D;1;5.1.1;dc7b68bab7d0bd3d;LS-5502;1.0;0;0;NULL;2018-09-11 05:01:16.550
43041685-9BC0-4102-A845-13DE522071AD;1;8.1.0;77a79ef5cafe6b82;Redmi Note 5;1.0;0;1;NULL;2019-04-18 08:31:43.847
FB45AB49-8E73-489C-8871-13E101444497;1;10;abf80d8e0a0ae31a;Nokia 6.2;1.0;0;0;NULL;2021-05-03 16:14:56.360
366AFB2C-BB32-4A39-8BB5-13E3E2F493E7;1;12;0dfcaf7459a65202;SM-M317F;1.0;0;0;NULL;2022-09-11 22:21:17.617
0C571EDC-32C7-457C-94E0-13E8ACDA8E55;1;10;9dc4b595ea2500bd;Redmi Note 8 Pro;1.0;0;1;NULL;2021-05-21 10:46:21.667
4E86C822-6410-4735-9993-13E9AA452B58;1;8.1.0;d40c101ebf406e9a;D;1.0;0;0;NULL;2018-09-11 09:13:52.013
4768A65C-DE86-41FA-923A-13F08DC05B3B;1;9;171e3c2930dec742;Redmi Note 8;1.0;0;0;fIQn9qiE2Lg:APA91bHO3bG2UDL-se8DOSF9WC2HPFDlNk2m7XRvOiZWp2TJpHioCRaObPeVnrbwGD6WaCLvE3he7r2EKVeI0_UFbTowCBEEe6bOWQR0jnLd9aUfM18wEQZMekM_vKoai5KiljtRUjdn;2021-05-13 07:55:22.727
0EC71AF6-90EA-455D-8181-13F15063A2CA;1;7.0;2ec55a8811eaa91;Lenovo K33a42;1.0;0;0;dtSv-c3OvZQ:APA91bHmO1UT95PlIN64Sn-iFqLoHJ823f-KU3sYIynMnO5OhLIOzPCHLMtdEYE8mAz45OrifMMV8MYGsrZn2BMsXEm9Qk-Fzu26AcP2ft7-7DpSbQ7T2RjSEX9_oq0ITXOL8cD9mt6w;2019-12-21 09:46:09.750
290C486E-ECAF-47D8-ADEE-13F5BECA5FBE;1;4.4.2;92979063ca679b4e;Lenovo S920;1.0;0;0;NULL;2019-01-31 23:53:32.407
0E3522B6-E8FD-4F63-A0FC-13F731EDE8E1;1;8.1.0;e9d1c2348e94a484;Redmi Note 5 Pro;1.0;0;0;NULL;2018-11-17 12:53:08.127
225AE958-0498-47F7-9BE3-13F75E89915B;1;6.0.1;b633cee1e07501cb;Redmi 4;1.0;0;0;NULL;2018-08-07 12:25:41.283
7293642B-A5E8-45C3-B29B-13F887BC5091;1;7.0;bf2ae2e1ba80ca26;vivo 1714;1.0;0;0;NULL;2018-09-26 12:44:32.147
7E99906D-56D3-468C-9469-13FB42A751D9;1;9;d8299ebe2cbb0909;SM-G955F;1.0;0;0;NULL;2020-04-29 11:46:31.867
C42D7D08-9CB5-4A4C-8EEE-13FB5D31C95B;1;10;60110e524102ffa5;SM-A307FN;1.0;0;0;NULL;2021-06-26 22:20:14.227
376B0186-2154-4102-A088-13FCB74FFE85;1;8.1.0;b7ff4f110874ab4c;Redmi Y2;1.0;0;0;NULL;2018-08-19 15:22:50.387
79CE36A7-D138-4C84-86D4-13FDD46341DB;1;7.0;9c49ca019a605c2c;Redmi Note 4;1.0;0;0;NULL;2018-07-11 02:04:24.117
DB76B6AD-8F97-4D53-9676-1401587E3527;1;5.0;3fe975fd301affb5;SM-N900;1.0;0;0;NULL;2018-11-18 07:54:13.823
B50E1827-BC02-4EE8-9168-140723D894E4;1;9;92d200256f7c6535;Nokia 3.1 Plus;1.0;0;1;cXizRR_D_gU:APA91bEOv6ve5W4VmpSIYBQz_rj-tEt5iT9uAkzlWedB3Ok5K9qmHn5QlY5tDDDFT4Q2b8YxBaWVpFek9BfmcUHpmgC_CxLkR9Vz9wH2ESfWlwuAzmtzzagB1LSH8UrdgjS03PMJnpLw;2020-02-03 18:48:04.830
0D7C1377-53AA-4837-AA46-140BC3E46F87;1;12;7a44662656615550;IN2013;1.0;0;1;fO7uJ_xGZK4:APA91bHasiZcggkz4SHpScBAnfPuYhm9OOYz9x5sUeLSGMMqB-BewdmNxbZ9Lk_iK-c_bV-ahvhg5t2Vs31eWX00bxxLV_hn3cQ17bh6lUukhXAlMVZN_poGSdFhKfD_T2opgElPz2ub;2022-10-07 20:57:35.063
A495AD71-BA29-429E-9D0B-1412AB87422C;1;8.1.0;f651b7a6bb70a54d;SM-J260M;1.0;0;0;NULL;2021-05-29 14:13:07.563
AB9E2392-3763-4BF1-AB40-14134BC23C53;1;10;7faf2a0f80f441d0;VOG-L29;1.0;0;0;NULL;2020-12-27 14:41:35.470
3FD1BE50-3AAB-474E-B24E-1413ABE0C936;1;9;2872f044ef74a221;Redmi Note 8 Pro;1.0;0;0;NULL;2021-10-17 19:41:44.987
459AF695-FD93-4ADC-A20E-1415D07CD725;1;11;c409a5f57ed2599c;motorola edge plus;1.0;0;0;eJK4jxhab6M:APA91bHScoP2JSVXuTX_pcGK2cE4VLhovgJWkjvQJRgKL1LfmsXEWzU1ROXI1J-VNaqZoy8aEnsMpqE8ZcUzucBUBKEr2xOEIXPMIz0dDqMOJFL4ITtB0TZs6YY9fNLrVRQW2JHCqw0E;2022-01-29 07:34:46.063
3236C70B-1E8D-4A59-BEBD-141790D755A9;1;7.1.2;5f4c3e481027c8eb;Redmi 4A;1.0;0;0;NULL;2020-09-18 02:35:58.323
